id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
4a6c9724-dec1-4fd3-a976-36de2d9f0dd4,medmcqa,Tripod fracture is the name given for -,A,"Ans. is 'a1 i.e., Zygomatic fracture o Zygoma fracture is also known as tripoid fracture.Clinical features of zygoma fractureo Considerable swelling over zygomatic arch is common and makes clinical diagnosis more difficult.o Flattening of malar prominence.o Step-deformit of infraorbital margin.o Anaesthesia in the distribution of infraorbital nerve.o Trimus, due to depression of zygoma on the underlying coronoid process.o Oblique palpebral fissure, due to the displacement of lateral palpebral ligament.o Restricted ocular movement, due to entrapment of inferior rectus muscle. It may cause diplopia.o Periorbital emphysema, due to escape of air from the maxillary sinus on nose-blowing.o The mucosa of the maxillary sinus may be lacerated and cause epistaxis on that side.o Fracture of the zygoma may or may not be painful to palpation and running a finger along the zygomatic arch may give a feel of a depressedfracture or a small dimple. The cheek may appear flattened; compared symmetry with the opposite side. This may be obvious immediately following trauma or several days later once swelling has subsided.",models/gemini-2.0-flash,A,A,Correct
54652668-3927-473e-956b-4150ffae04ed,medmcqa,"A 12-year-old boy reported with a class II and div 1 malocclusion with proclined upper incisor and deep bite. Intraoral examination revealed a bilaterally symmetrical face, convex profile, potentially competent Lips with normal incisor display during rest and smile. Cephalometric finding showed that the patient had a horizontal growth direction with CVMI stage III, increased overjet and normal lower incisor inclination

What would be the appliance of choice for this patient",A,,models/gemini-2.0-flash,A,A,Correct
5e6d06ee-9b1f-4f5d-bebf-5d12e5ffa4d3,medmcqa,"For diagnosis of carcinoma cervix, PAP smear screening is done to",C,"C. i.e. (Prevents progress of the disease) (721- Basic pathology 8th)* PAP smear is highly effective screening tool in the detection of cervical dysplasia and carcinoma and has reduced the incidence of cervical carcinoma* Flow cytometry is used routinely in the classification of leukemias and lymphomas* Pap smear is 90- 95% accurate in detecting early lesions such as CIN but is less sensitive in detecting cancer when frankly invasive cancer or fungating masses are present. Inflammation, necrosis and hemorrhage may produce false- positive smears (608 - Harrisons 17th)* Annual cervical smear in all sexually active women (above the age of 18 years) having any risk factors",models/gemini-2.0-flash,C,C,Correct
727a3efd-7dd0-4355-8073-514f975edb01,medmcqa,SLE like reaction is caused by,A,SLE like syndrome is caused due to S-SULPHONAMIDES H-HYDRALAZINE I-ISONIAZIDE P-PROCAINAMIDE Ref-KDT 7/e p66,models/gemini-2.0-flash,A,A,Correct
b505916d-fe21-43b6-b055-a1858a24b218,medmcqa,Platelet transfusion is not indicated in -,B,,models/gemini-2.0-flash,B,B,Correct
e1cf7219-d88d-46d2-b1bb-5b1ee155fa99,medmcqa,The drug of choice in digitalis induced ventricular arrhythmias is:,A,(IV Lignocaine): Ref: 463-KDT (514-KDT 6th)Treatment of digitalis induced ventricular arrhythmias* Lignocaine IV repeated as required is the drug of choice. It suppresses the excessive automaticity but does not accentuate A V block* Phenytoin is also useful but not preffered now (sudden death occurs)* Quinidine and procainamide are contraindicated.,models/gemini-2.0-flash,B,B,Incorrect
f564a8d3-b368-483a-b152-5282c616089e,medmcqa,Deformity in transient synovitis of Hip ?,D,"Ans. is 'd' i.e., All of the above Transient synovitis of Hip Transient synovitis of hip is also known as observation hip, toxic synovitis or irritable hip. Its a self-limiting, inflammatory condition of the synovium, that lasts only a sho time (therefore known as transient) It is the most common cause of hip pain and limp in children under 10 yrs of age. Cause is not known but association has been seen with a recent history of an upper respiratory tract infection. Presentation is with hip pain or limp. The limb is in attitude of slight flexion, abduction and external rotation. The child may have low grade fever. The ESR, C-Reactive protein & WBCs count are normal (This differentiates Transient synovitis from Septic ahiritis a serious condition, in which patient has high grade fever and elevated ESR, C-Reactive protein and WBC count). Radiograph or ultrasound may show widening of the joint space However, most of the time x-ray is normal. Usually the treatment of a clinically suspected case of transient synovitis of hip is Bed rest, NSAIDS and observation. USG guided aspiration is indicated for :- Temperature > 99.5deg F ESR > 20 (Raised ESR) Severe hip pain with ROM",models/gemini-2.0-flash,D,D,Correct
fabba8e7-51aa-4705-90cf-b310d23a59a7,medmcqa,True about the statement is: When null hypothesis is rejected when it is true?,A,,models/gemini-2.0-flash,A,A,Correct
3118ef6a-713b-4bc5-908e-6bab3766e8bc,medmcqa,Thin filament consists of all except:,C,Myosin is thick filament. All others  in the options are thin filaments.,models/gemini-2.0-flash,C,C,Correct
43746273-1b76-4c58-97ac-7de0af6fdab0,medmcqa,"A 1-year-old boy presents with a delay in motor development. Progressive muscle weakness and blindness ensue, and the patient dies within a year. The brain at autopsy shows swollen neurons that contain numerous lysosomes filled with lipid. Which of the following is the most likely diagnosis?",D,"Tay-Sachs disease is a lethal, autosomal recessive disorder caused by an inborn deficiency of hexosaminidase A, which permits the accumulation of ganglioside GM1 in CNS neurons. The disease is fatal in infancy and early childhood. Retinal involvement increases macular transparency and is responsible for a cherry-red spot in the macula. On histologic examination, lipid droplets are seen in the cytoplasm of distended nerve cells of the CNS and peripheral nervous system. Electron microscopy reveals the lipid within lysosomes in the form of whorled ""myelin figures."" Swollen neurons that exhibit marked vacuolization of the perikaryon and contain lysosomes filled with lipid can also occur in other lipid-storage diseases (e.g., Gaucher disease, Niemann-Pick disease). The other diseases do not produce such neuronal changes.Diagnosis: Tay-Sachs disease",models/gemini-2.0-flash,D,D,Correct
3589876c-919b-4ce7-ba8b-598a71343f7d,medmcqa,Most common cause of neonatal meningitis-,B,"Ans. is 'b' i.e., E. coli o E. coli & streptococcus agalactie (group B streptococci) are the two most common cause of neonatal sepsis and meningitis.",models/gemini-2.0-flash,B,B,Correct
fa080eec-d8c0-4bbc-9d03-14288e46a80e,medmcqa,Primary complex in which of the following sites suggest congenital tuberculosis -,B,,models/gemini-2.0-flash,B,B,Correct
69f8092f-1fd4-489f-818f-72c1bd562463,medmcqa,R-factor in bacteria is transferred by,C,"Conjugation

Bacterial conjugation is the transfer of genetic material between bacteria through direct cell to cell contact or through a bridge- like the connection between two cells.
Conjugation is a process whereby a donor (male) bacterium makes physical contact with a recipient (female) bacterium.
Donor status is determined by the presence of plasmid.
This plasmid codes for specialized fimbria (sex pilus) and for self-transfer.
Sex pilus (conjugation tube) helps in transfer of genetic material from male bacterium to female bacterium.
The plasmid is known as transfer factor (sex factor or fertility factor).
The plasmid may be R factory which codes for transferrable multiple drug resistance.
The DNA of the plasmid replicates during transfer so that each bacterium receives a copy → Recipient becomes a donor and the donor retains its donor status.",models/gemini-2.0-flash,C,C,Correct
21ec65bc-a0f9-4c62-b8b0-0d3dc5f8b331,medmcqa,CO2 is primarily transpoed in the aerial blood as,D,"D i.e. Bicarbonate Transpo of CO2 in the form of bicarbonate ions accounts for approximately 70% of transpoed carbon dioxide from the tissues to lungs Q. So CO2 is transpoed as plasma HCO3 - > RBC > HCO3- > Carbamino compound > dissolved CO2 Q &Transpo of Carbon Dioxide Carbon dioxide is transpoed in the blood as: HCO3- (70%) > carbamino compounds (23%) > dissolved CO2 (7%) Chloride Shift/ Hamburger Phenomenon When the negatively charged (HCO3-) bicarbonate ions move out of red blood cell into the plasma, to maintain the electrolytic equilibrium the negatively charged chloride ions move into the Red blood Cells from plasma (In plasma plenty of sodium chloride is present). This process is mediated by band 3 membrane protein Chloride shift occurs in: 1 secondQ Hematocrit of venous blood is: greater (by 3%)than that of aerial bloodQ PH of venous blood (7.36) is lower than that of aerial blood (7.40)Q * For each CO2 molecule added to RBC there is increase in one osmotically active paicle in cell either HCO3- or CI-. So RBC take up water & swell. For this reason plus a fact that some aerial fluid returns lymphatics rather than the veins, the hematocrit of venous blood is 3% greater than aerial bloodQ. Amount of 02 enters the body/min = 250 inVininQ Amount of CO2 excreted by lung/ min = 200 inVininQ (288 L/day)Q * CO2 is 20 times more soluble than 02",models/gemini-2.0-flash,D,D,Correct
f09c1184-52d9-481d-97be-018d1a798945,medmcqa,What is the sequence of development of pubey in girls ?,A,"The sequence of SPECIFIC events of Pubeal events in girls is thelarche, pubarche, linear growth spu, menarche. Please note: This is not to confuse with accelarated general physical growth which is the first event in pubey Pubey Specific events in girls Events in boys 1st Thelarche Testicular enlargement 2nd Pubarche Penile enlargement & pubic hairs 3rd Linear Growth,Height, spu Linear Growth spu 4th Menarche Axillary hair and facial hairs In girls, pubeal development typically takes place over 4.5 years. The first sign of pubey is accelerated growth, and breast budding is usually the first recognized pubeal change, followed by the appearance of pubic hair, peakgrowth velocity, and menarche.... Novaks Gyne",models/gemini-2.0-flash,A,A,Correct
5fb4705e-3b44-41da-ad08-25688404bdab,medmcqa,"A 70 - year- old man was administered penicilline intravenously. Within 5 minutes, he developed genralised urticaria, swelling of lips, hypotension and bronchospasm. The first choice of treatment is to administer:",B,"Ans. is 'b' i.e. epinephrine injection Urticaria, swelling of lips, hypotension and bronchospasm within 5 minutes of i.v penicillin suggests anaphylactic reaction. It's a major problem with the use of penicillin.The t/t of choice for anaphylaxis is i.v epinephrine.",models/gemini-2.0-flash,B,B,Correct
663ce243-7b00-468a-b2cb-aea89130cc9b,medmcqa,"Daily water requirement in child weighing 30 kgs, height 123 m and BSA of 1 m2 is-",B,"Ans. is 'b' i.e., 1700 ml Fluid requirment in a child o It depends on the weight of a child :- Weight Water requirments < 10 kg o 100 ml/kg/day 10-20 kg o 100 ml / kg / day for first 10 kg (i.e. 1000 ml) + 50 ml / kg / d for every kg above 10 kg. >20 kg o 100 ml/kg/day for first 10 kg (i.e. 1000 ml) + 50 ml / kg / d for next 10 kg (i.e. 500 ml) + 20 ml / kg / d for every kg above 20 kg. o The child in question has weight of 30 kg. o So, fluid requirment will be :- i) 1000 ml for first 10 kg Plus ii) 500 ml for 10-20 kg Plus iii) 200 ml (20 x 10) for 20-30 kg o Total requirment will be 1700 ml.",models/gemini-2.0-flash,C,C,Incorrect
68f71e37-a2a5-44ef-9139-71914b863fa4,medmcqa,Drug of choice for ADHD is,A,.,models/gemini-2.0-flash,A,A,Correct
07869051-9b4b-47c8-8f93-1b9828078a28,medmcqa,Double bubble sign is seen in -,D,"Ans. is 'd' i.e., All of the above o Double bubble sign is seen in duodenal atresia, duodenal web, deudenal stenosis, Ladd's band, Annular pancreas, Malrotation of gut, preduodenal vein.Single Bubble signCongenita] hypertrophic pyloric stenosisDouble Bubble signDuodenal atresiaDuodenal webDuodena] stenosisLadd's bandAnnular pancreasMalrotation of gutPreduodenal veinTriple Bubble signJejunal or proximal ileum atresiaMultiple Bubble signIleal atresia",models/gemini-2.0-flash,D,D,Correct
b9aac52e-05c8-4feb-9869-ab57c9704bdd,medmcqa,A 16 year old boy does not attend school because of the fear of being harmed by school mates. He thinks that his classmates laugh at him and talk about him. He is even scared of going out of the market. He is most likely suffering from:,D,"The history is suggestive of delusion of persecution (fear that schoolmates may ""harm"" him) and delusion of reference (belief that classmates laugh at him and talk about him). Had they not used the term ""harm"" and ""scared"" a diagnosis of social anxiety disorder could have been enteained.",models/gemini-2.0-flash,A,A,Incorrect
abd192eb-0adf-49cf-ac78-e01855cfbce7,medmcqa,Bad trip is seen with which of the following drugs?,B,LSD is a type of hallicinogen LSD means lysergic acid diethylamide LSD was introduced and first used by ALBE HOFFMANNBad trip is seen with LSD and cannabis but common with LSD Ref: Essentials of postgraduate psychiatry By JN Vyas 1st ed Pg 330-336,models/gemini-2.0-flash,D,D,Incorrect
9efce15d-8682-4927-b158-6927e4fd276e,medmcqa,Chromosome involved in Wilm's tumor is,A,WTl is the best characterized Wilms tumor gene. It is located at chromosome llp13 and encodes for a transcription factor that is critical for normal development of kidneys and gonads. WT2 is localized to a cluster of genes at llpl5. Reference: Essential paediatrics; O.P.Ghai; Childhood Malignancies; Page no: 617,models/gemini-2.0-flash,A,A,Correct
79efe49b-5816-4588-a0d7-4f9433db2335,medmcqa,Groove sign is seen in-,C,"Ans. is 'c' i.e., LGV * 'Groove sign of Greenblatt' is pathognomonic of LGV (secondary stage) - when inguinal lymph nodes are enlarged, they are separated by Poupart's ligment, producing a groove.Lymphogranuloma venerum (lymphogranuloma inguinale)* LGV is caused by chlamydia trachomatis, serotypes LI, L2, L3. Serotype L2 is the most common cause. The clinical course of LGV consist of following three stages : -i) First stage (Primary LGV): - Self limited, Single, asymptomatic, painless, non bleeding genital ulcer.ii) Secondary stage: - Painful inguinal lymphadenopathy (Remember - Ulcer is painless but lymphadenopathy is tender & painful). Swollen lymph nodes coalesce to form bubos, i.e., matted lymph nodes. Buboes may rupture to form discharging sinus.# Groove's sign - Enlarge lymph nodes both above and below inguinal ligament.iii) Tertiary LGV (genitorectal syndrome): - Characterized by proctocolitis.Complications of LGV* Esthiomene - Enlargement, thickening and fibrosis of labia.* Elephantiasis of the genitals* Rectal stricture* Systemic - Arthritis, pneumonitis, Perihepatitis",models/gemini-2.0-flash,C,C,Correct
5a2c6025-f375-422b-b787-a56ec6b23bca,medmcqa,Hyperchloremic acidosis is seen in-,A,"The combination of hyperkalemia and hyperchloremic metabolic acidosis is often present, even at earlier stages of CKD (stages 1-3).In patients with diabetic nephropathy or in those with predominant tubulointerstitial disease or obstructive uropathy; this is a non-anion-gap metabolic acidosis.",models/gemini-2.0-flash,B,B,Incorrect
8f10721c-3ef4-4c3a-a6eb-77b8da9a9cf0,medmcqa,A patient with cervix cancer is missed by a screening test and later diagnosed with advanced disease. This time interval is called ?,A,Ans. is 'a' i.e. Lead time,models/gemini-2.0-flash,A,A,Correct
13807e41-a89f-4da3-ab6b-7a64ec0fdb2e,medmcqa,The internal pudendal aery arises from which of the following aeries?,C,The internal iliac aery divides into an anterior and a posterior trunk near the greater sciatic foramen.Branches of ANTERIOR TRUNKUmbilical aeryObturator aeryUterine aeryInferior vesical and vaginal aery (females)Middle rectal aeryInternal pudendal aeryInferior gluteal aeryBranches of POSTERIOR TRUNKIliolumbar aeryLateral sacral aerySuperior gluteal aery,models/gemini-2.0-flash,C,C,Correct
502328ba-6339-4d52-a737-4f7b57b333b5,medmcqa,Increased Ig A levels are seen in,B,"Serum IgA increased in - Alcoholic cirrhosis Serum IgM increased in -Primary biliary cirrhosis (Ref: Clin Exp Immunol.2009 Oct; 158(1): 115-124, Liver.1984 Jun;4(3): 214-8)",models/gemini-2.0-flash,B,B,Correct
7217ed20-27bf-4bf1-84d2-6ddb18022234,medmcqa,Rituximab is a monoclonal antibody used for treatment of:-,A,Rituximab is a monoclonal antibody against CD20. It is used for treatment of: Non-Hodgkin lymphoma Chronic lymphoid leukemia Rheumatoid ahritis SLE Auto-immune hemolytic anemia Idiopathic thrombocytopenic purpura,models/gemini-2.0-flash,A,A,Correct
6b60772d-c91f-450a-92a3-4c26c3c8112a,medmcqa,The least common type of intussusceptions is:,A,Types of Intussusceptions (in decreasing order) Ileocolic (77%) Ileo-ileo-colic (12%) Ilioileal (5%) Colocolic (2%): MC in adults Multiple (1%) Retrograde (0.2%),models/gemini-2.0-flash,A,A,Correct
33d6780f-f9b8-4528-bbd9-2b6c065ada10,medmcqa,Most definitive diagnosis of sinusitis is by,C,"Sinuscopy is a method of Endoscopic sinus observation or surgery using Nose telescope. It involves the evaluation of nasal and sinus passages using the endoscope called Sinuscope. The Sinuscope has a narrow tube with a built-in camera so that the physician can see the internal details of the sinuses. By observing the sinus, it is possible to diagnose the problems and treat properly.",models/gemini-2.0-flash,C,C,Correct
2d906c4a-16b9-494d-83d6-d6831dea8413,medmcqa,"An 18 year old male patient presented to the clinic with pain and swelling in the lower jaw. Intraoral examination
revealed localized gingival bleeding in the right posterior region. On palpation, pulsations can be appreciated. Lesions are also appreciated on the frontal bone on a radiograph. Which condition is present in this patient?",A,"Vascular malformation (VM) in bone occurs more frequently than the central hemangioma (CH) of bone. Some 35% of VMs occur in bone, whereas CHs of bone are rare. The CH of bone is a benign tumor that rarely occurs in the jaws; it occurs more frequently in the skull and vertebrae. It may be congenital or traumatic in origin and may be difficult to differentiate from VM. The usual complaint of a patient with a VM or CH is of a slow-growing asymmetry of the jaw or localized gingival bleeding. Numbness and tenderness or pain may also be described. This solitary tumor is found approximately twice as often in female patients, and about 65% occur in the mandible. Some tumors demonstrate pulsation and bruits. Paresthesia is occasionally a feature.",models/gemini-2.0-flash,A,A,Correct
224684fc-43a1-4ea2-b3c4-2137a5b092a9,medmcqa,Most common anterior mediastinal tumor?,A,"Ref: Bailey and Love, 26th edition, P 868Most common anterior mediastinum tumor is thymoma. Choice B is seen in posterior mediastinum. Choice C and D are found in middle mediastinum.",models/gemini-2.0-flash,A,A,Correct
a11d6f28-7147-4a50-9745-41499c36a2b8,medmcqa,Functional unit of Liver is,C,Anatomical unit of liver - Hepatic Lobule Functional unit of liver- Liver Acinus,models/gemini-2.0-flash,D,D,Incorrect
d6ed9456-f50e-4add-af7e-74ff49545af6,medmcqa,Grievous hurt is defined under:,A,"Ans: a (320 IPC) Ref: Reddy, 21st ed, p. 244Grievous hurt is defined under IPC 320Some important IPC'sIPC 375 - definition of rapeIPC 376 - punishment of rapeIPC 320 - definition of grievous heartIPC 84 - deals with the criminal responsibility of insaneIPC304A - deals with criminal negligenceIPC 304B - dowry deathIPC 300 - defines murderIPC 299 - defines culpable homicideIPC 302 - punishment of murderIPC 304 - punishment of culpable homicide",models/gemini-2.0-flash,A,A,Correct
6e90b215-167a-448f-89c5-4d05d26c9000,medmcqa,Glaucoma is caused by -,A,"Ans. is 'a' i.e., Raised intraocular pressure The most common risk factor known is increased intraocular pressure (lOP)o Glaucoma is a group of eye diseases causing optic nerve damage i.e., glaucoma is a chronic, progressive optic neuropathy caused by a group of ocular conditions which lead to damage of optic nerveo Optic neuropathy in glaucoma results in a characteristic appearance of optic disc and a specific pattern of irreversible visual field defects, called glaucomatous changes. It is worth noting that raised IOP without optic neuropathy is not referred to as glaucoma, it is simply called ocular hypertension.So, glaucoma is a type of optic neuropathy, which is usually caused by increased IOP.",models/gemini-2.0-flash,A,A,Correct
b93b305f-5080-4b89-b598-f20947050b76,medmcqa,Best indicator for nutritional status for a child is -,C,"Rate of increase of height and weight is the best measure for nutritional status of a child. REF. PARK'S TEXTBOOK OF PREVENTIVE AND SOCIAL MEDICAL 21ST EDITION. 500,501",models/gemini-2.0-flash,C,C,Correct
c4a71346-9a2b-4446-bb03-427398f957b8,medmcqa,Aerosolized ribavirin is used in the treatment of bronchiolitis with –,A,,models/gemini-2.0-flash,A,A,Correct
5490fe0e-173c-482e-805b-0482ba08204d,medmcqa,Amplification of DNA uses the polymerase chain reaction (PCR) technique. Cation used in PCR is:,C,"PCR is an in vitro method for the polymerase-directed amplification of specific DNA sequences using two oligonucleotide primers that hybridize to opposite strands and flank the region of interest in the target DNA. The specificity and yield in amplifying a paicular DNA fragment by PCR reaction is affected by the proper setting of the reaction parameters (e.g., enzyme, primer, and Mg2+ concentration, as well as the temperature cycling profile). Ref: Feng X., Lin X., Brunicardi F.C. (2010). Chapter 15. Molecular and Genomic Surgery. In F.C. Brunicardi, D.K. Andersen, T.R. Billiar, D.L. Dunn, J.G. Hunter, J.B. Matthews, R.E. Pollock (Eds), Schwaz's Principles of Surgery, 9e.",models/gemini-2.0-flash,C,C,Correct
5aaf7feb-8094-4590-9a67-2345167bf66c,medmcqa,Which of the following statements about mycosis fungoides is not true?,C,C i.e. It has indolent course and good prognosis,models/gemini-2.0-flash,D,D,Incorrect
9a778c55-b44d-46f9-a387-07f4764a5ed4,medmcqa,Babesiosis is transmitted by -,A,"Ans. is 'a' i.e., Tick Babesiao Babesiosis is a protozoan disease caused by two species of Babesia : Babesia microti and Babesia divergens.o It is transmitted by loxdid tick.o Babesia infects the RBCs and resides inside the RBCs ( intraerythrocytic). Intraery throcytic infection of Babesiosis is characterised by maltese cross. Maltese cross is a characteristic arrangement of parasites within the erythrocytes - Parasites within erythrocytes are arranged such that pointed ends of four parasites come in contact thereby giving a tetrad configuration resembling a maltese cross. Tetrad forms or 'Maltese cross' appearance is considered pathognomic of Babesiosis.o Clinically Babesiosis presents with chills, fever, mild hepatosplenomegaly, and mild hemolytic anemia,o Treatment includes Atovaquone plus azithromycin or quinine plus clindamycin.o Babesiosis can easily be confused with P. falciparum malaria.Following two features distinguish Babesiosis from malariaPresence of maltese cross in Babesiosis (absent in malaria)Absence of pigment Hemozoin in Babesiosis (present in malaria)Note - Maltese cross is also seen in cryptococcus and aspergillus.",models/gemini-2.0-flash,A,A,Correct
cf77282d-7a63-458f-8dfb-a471cd7534ed,medmcqa,"Manifestation of Acute Dissection include all of the following, Except:",C,"Answer is C (MR) Mitral Regurgitation is not a feature of Aoic dissection Aoic Regurgitation and Pericardial Tamponade may be seen in proximal dissection Hemopericardium and cardiac tamponade may complicate a dissection involving the ascending aoa (type A lesion with retrograde dissection): Acute Aoic Regurgitation (AR) is an impoant and common complication of proximal dissection - Acute Myocardial Ischemia may be associated with Aoic dissection 'Bowel Ischemia, hematuria and myocardial Ischemia have all benn observed with Aoic dissection'",models/gemini-2.0-flash,C,C,Correct
60506fc9-20d7-414b-a85f-de78719c10fa,medmcqa,Pancytopenia is most common after:,A,"Hepatitis is the most common preceding infection, and post hepatitis marrow failure accounts for about 5% of etiologies in most series. Patients are usually young men who have recovered from a bout of liver inflammation 1 to 2 months earlier; the subsequent pancytopenia is very severe. The hepatitis is seronegative (non-A, non-B, non-C, non-G) and possibly due to a novel, as yet undiscovered, virus. Ref: Harrison's principle of internal medicine 17th edition, chapter 102.",models/gemini-2.0-flash,A,A,Correct
99f5d0ae-9123-44a6-a1c1-7eda87aba41b,medmcqa,Which is NOT a third generation Cephalosporin,D,"Ans. is 'd' i.e., Cefuroxime Third generation cephalosporins include Parenteral OralCefotaxime - CefiximeCeftizoxime - Cefpodoxime proxetilCeftriaxone - CefdinirCeftazidime - Ceftibuten Cefoperazone Also knowFourth generation cephalosporinsCefepimeCefaparole",models/gemini-2.0-flash,D,D,Correct
19514f92-0244-4363-9913-03e861548b72,medmcqa,Rigor moritis devolops ..... after death :,B,B i.e. 1 - 2 hours,models/gemini-2.0-flash,C,C,Incorrect
c7bc24f2-6ab4-4913-9437-10c2ccbcbb0b,medmcqa,All of the following murmurs may be heard in patients with aoic regurgitation except:,D,Answer is D (Pansystolic murmur),models/gemini-2.0-flash,D,D,Correct
12725f6c-3ce1-4ccc-9657-7c7e58a9aa6e,medmcqa,Best investigation to see calcification is:,A,"Ans: A (CT ?) Ref: Harrison !v Principles of internal medicine.18th edition.Explanation:CT is the best technique to detect pericardial calcification; however, overpenetrated films, conventional tomography, fluoroscopy, and MRI may be helpful.Plain radiographs have poor sensitivity for detection of coronary calcification and have a reported accuracy as low as 42%High-quality mammography is the best diagnostic tool for the identification of breast calcifications.",models/gemini-2.0-flash,A,A,Correct
8fe8bc4d-d411-4281-98fa-f74eaf59212a,medmcqa,Maximum FiO2 which can be given through a nasal oxygen catheter:-,D,"A nasal cannula is generally used wherever small amounts of supplemental oxygen are required, without rigid control of respiration, such as in oxygen therapy. Most cannulae can only provide oxygen at low flow rates--up to 5 litres per minute (L/min)--delivering an oxygen concentration of 28-44%. Rates above 5 L/min can result in discomfo to the patient, drying of the nasal passages, and possibly nose bleeds (epistaxis). Also with flow rates above 6 L/min, the laminar flow becomes turbulent and the oxygen therapy being delivered is only as effective as delivering 5-6 L/min. The nasal cannula is often used in elderly patients or patients who can benefit from oxygen therapy but do not require it to self respirate. These patients do not need oxygen to the degree of wearing a non-rebreather mask. It is especially useful in those patients where vasoconstriction could negatively impact their condition, such as those suffering from strokes.",models/gemini-2.0-flash,D,D,Correct
a416ccba-a1a3-4c20-8456-e93759bd8b61,medmcqa,Osteogenesis imperfecta,B,,models/gemini-2.0-flash,C,C,Incorrect
8cd5014f-869e-4dc2-ad05-401b60b7ad26,medmcqa,True about neuropraxia,C,"Neuropraxia is due to compression of the nerve,the nerve conduction velocity is increased. It has good prognosis Ref:Guyton and Hall textbook of medical physiology 12th edition,page number:74,75,76",models/gemini-2.0-flash,B,B,Incorrect
7b3a5354-653e-4558-b990-061ced67975b,medmcqa,Agonistic action at which of the following adrenergic receptor result in the reduction of excess secretion,D,Ref-KDT 6/e p146 Stimulation of Alpha 2 receptors located on ciliary epithelium reduces secretion of aqueous humor.,models/gemini-2.0-flash,D,D,Correct
2e01c33d-078f-406c-b2a9-7d91a0c7e179,medmcqa,All of the following features are seen in the viral pneumonia except:,B,Typical Pneumonia Atypical pneumonia -Bacterial etiology -Alveolar exudate + neutrophilic infilitration -C/F - High grade fever productive Cough Pleuritis Signs of consolidation -Non - bacterial etiology (e.g. Virus) -Interstitial tissue inflammation -C/F- Low grade fever Dry cough Malaise no signs of consolidation,models/gemini-2.0-flash,B,B,Correct
d586e17c-d764-4a7b-8d14-d3bc8bdc1c21,medmcqa,Which of the following causes BOTH superior and inferior rib-notching in a chest radiograph?,A,Superior rib notching -Polio -Restrictive lung disease -Neurofibromatosis -Connective tissue disease -Osteogenesis imperfecta Inferior rib notching -Thrombosis of aoa -Coarctation of aoa -Blalock Taussig shunt -Occlusion of subclan aery -Pulmonary AV malformation Both Superior and inferior rib notching -NF-1 -Hyperparathyroidism,models/gemini-2.0-flash,D,D,Incorrect
977cfd21-baf1-4a64-a125-378d92fbdafb,medmcqa,The most accurate diagnostic test for Zollinger-Ellison syndrome (ZES) is,D,"-All patients with gastrinoma have an elevated gastrin level, and hypergastrinemia in the presence of elevated basal acid output (BAO) strongly suggests gastrinoma. -Patients with gastrinoma usually have a BAO >15 mEq/h or >5 mEq/h if they have had a previous procedure for peptic ulcer. -Acid secretory medications should be held for several days before gastrin measurement, because acid suppression may falsely elevate gastrin levels. 1). The diagnosis of Zollinger-Ellison syndrome (ZES) is confirmed by the secretin stimulation test. An intravenous (IV) bolus of secretin (2 U/kg) is given and gastrin levels are checked before and after injection. - An increase in serum gastrin of 200 pg/mL or greater suggests the presence of gastrinoma. Patients with gastrinoma should have serum calcium and parathyroid hormone levels determined to rule out multiple endocrine neoplasia type 1 (MEN1) and, if present, parathyroidectomy should be considered before resection of gastrinoma.",models/gemini-2.0-flash,D,D,Correct
10957cbd-4a0e-4d84-afef-f08ee2a1cf1a,medmcqa,What is the average number of fleas of each species per rodent called -,B,"<p> It is the average number of each species per rat/rodent. Reference:Park&;s textbook of preventive and social medicine,K.Park,23rd edition,page no:294. <\p>",models/gemini-2.0-flash,B,B,Correct
6c68e78f-09e1-4dc6-8a22-b2469804b24e,medmcqa,Periosteal reaction in a case of acute osteomyelitis can be seen earliest at: March 2012,B,Ans: B i.e. 10 days The earliest sign to appear on the X-ray is a periosteal new bone deposition (periosteal reaction) at the metaphysis. It takes about 7-10 days to appear Osteomyelitis Earliest site of involvement: Metaphysis Diagnosis of acute OM: Blood culture (positive in 65% cases) Periosteal reaction seen in acute OM appears after: 10 days MC organism in acute OM: Staph. aureus Brodies abscess: - Equilibrium between host & organism; - Abscess cavity remains without fuher enlargement,models/gemini-2.0-flash,B,B,Correct
65aaa955-47b2-4791-b9c2-e3272ba7b4e1,medmcqa,Which of the following is not associated with zinc deficiency: March 2005,C,"Ans. C: Pigmentation Acrodermatitis enteropathica is a rare inherited form of zinc deficiency, characterized by periorificial and acral dermatitis, alopecia, and diarrhea. Symptoms of Zinc Deficiency Poor Immune system Weight loss Intercurrent infections Hypogonadism in males Lack of sexual development in females Growth retardation Dwarfism Delayed pubey in adolescents Rough skin Poor appetite Mental lethargy Delayed wound healing Sho stature Diarrhea One easily recognized sign which may be caused by zinc deficiency is white spots, bands, or lines on fingernails (leukonychia). Some women may have multiple parallel white bands or lines on the fingernails marking menstrual cycles when marginal zinc deficiency was present.",models/gemini-2.0-flash,C,C,Correct
abf516bd-aeec-4fee-a74e-4fcaf83bdeec,medmcqa,Preimplantataion genetic diagnosis is used for,B,"Pre implantation genetic diagnosis is used for daignosis of single gene disorders such as cystic fibrosis, β - thalassemia and hemophilia.",models/gemini-2.0-flash,B,B,Correct
